"시군구명","시간대","분류","매출건수(건)","매출합계(원)","집계시작일","집계종료일"
"창원시 성산구","10","여행","569 ","224217752 ","20240101","20241231"
"창원시 성산구","10","유통","845593 ","16539281953 ","20240101","20241231"
"창원시 성산구","10","유흥","185 ","8616175 ","20240101","20241231"
"창원시 성산구","10","의료/미용","705141 ","42906821857 ","20240101","20241231"
"창원시 성산구","10","의생활","3502 ","289222755 ","20240101","20241231"
"창원시 성산구","10","자동차","159890 ","8211742515 ","20240101","20241231"
"창원시 성산구","10","주거생활","247 ","8611789 ","20240101","20241231"
"창원시 성산구","11","교육","33920 ","1715049925 ","20240101","20241231"
"창원시 성산구","11","기타","5833 ","294112728 ","20240101","20241231"
"창원시 성산구","11","내구재","2125 ","138295065 ","20240101","20241231"
"창원시 성산구","11","레포츠/문화/취미","63002 ","1710496504 ","20240101","20241231"
"창원시 성산구","11","서비스","30514 ","2219782529 ","20240101","20241231"
"창원시 성산구","11","식생활","1429856 ","25264410521 ","20240101","20241231"
"창원시 성산구","11","여행","870 ","64707156 ","20240101","20241231"
"창원시 성산구","11","유통","1137862 ","29129537862 ","20240101","20241231"
"창원시 성산구","11","유흥","192 ","24389308 ","20240101","20241231"
"창원시 성산구","11","의료/미용","764030 ","51370545497 ","20240101","20241231"
"창원시 성산구","11","의생활","14202 ","1069203221 ","20240101","20241231"
"창원시 성산구","11","자동차","179047 ","8410343215 ","20240101","20241231"
"창원시 성산구","11","주거생활","384 ","23929198 ","20240101","20241231"
"창원시 성산구","12","교육","28259 ","1672190000 ","20240101","20241231"
"창원시 성산구","12","기타","8485 ","179323427 ","20240101","20241231"
"창원시 성산구","12","내구재","3907 ","138833722 ","20240101","20241231"
"창원시 성산구","12","레포츠/문화/취미","101515 ","2810662330 ","20240101","20241231"
"창원시 성산구","12","서비스","27258 ","1717674215 ","20240101","20241231"
"창원시 성산구","12","식생활","3187875 ","66526786827 ","20240101","20241231"
"창원시 성산구","12","여행","2269 ","135690233 ","20240101","20241231"
"창원시 성산구","12","유통","1697944 ","35023550966 ","20240101","20241231"
"창원시 성산구","12","유흥","562 ","19017820 ","20240101","20241231"
"창원시 성산구","12","의료/미용","570713 ","35579420987 ","20240101","20241231"
"창원시 성산구","12","의생활","30055 ","2179559836 ","20240101","20241231"
"창원시 성산구","12","자동차","208842 ","8668842707 ","20240101","20241231"
"창원시 성산구","12","주거생활","302 ","5925017 ","20240101","20241231"
"창원시 성산구","13","교육","34400 ","2470174572 ","20240101","20241231"
"창원시 성산구","13","기타","11878 ","376936155 ","20240101","20241231"
"창원시 성산구","13","내구재","5997 ","434046676 ","20240101","20241231"
"창원시 성산구","13","레포츠/문화/취미","124702 ","3056819294 ","20240101","20241231"
"창원시 성산구","13","서비스","40432 ","2068042495 ","20240101","20241231"
"창원시 성산구","13","식생활","2236032 ","48637325175 ","20240101","20241231"
"창원시 성산구","13","여행","6662 ","273592118 ","20240101","20241231"
"창원시 성산구","13","유통","1331049 ","34038191234 ","20240101","20241231"
"창원시 성산구","13","유흥","1151 ","19409184 ","20240101","20241231"
"창원시 성산구","13","의료/미용","270891 ","18310987443 ","20240101","20241231"
"창원시 성산구","13","의생활","43701 ","3066447875 ","20240101","20241231"
"창원시 성산구","13","자동차","224325 ","9472764318 ","20240101","20241231"
"창원시 성산구","13","주거생활","500 ","16280055 ","20240101","20241231"
"창원시 성산구","14","교육","44661 ","4171645963 ","20240101","20241231"
"창원시 성산구","14","기타","5394 ","317711432 ","20240101","20241231"
"창원시 성산구","14","내구재","6751 ","495575600 ","20240101","20241231"
"창원시 성산구","14","레포츠/문화/취미","148163 ","3501525099 ","20240101","20241231"
"창원시 성산구","14","서비스","49301 ","3298422399 ","20240101","20241231"
"창원시 성산구","14","식생활","1554626 ","31675198766 ","20240101","20241231"
"창원시 성산구","14","여행","4558 ","258256340 ","20240101","20241231"
"창원시 성산구","14","유통","1362783 ","39229871241 ","20240101","20241231"
"창원시 성산구","14","유흥","1295 ","11768334 ","20240101","20241231"
"창원시 성산구","14","의료/미용","606155 ","33204965689 ","20240101","20241231"
"창원시 성산구","14","의생활","48547 ","3976262646 ","20240101","20241231"
"창원시 성산구","14","자동차","229459 ","10083796059 ","20240101","20241231"
"창원시 성산구","14","주거생활","809 ","23864085 ","20240101","20241231"
"창원시 성산구","15","교육","52557 ","5621254325 ","20240101","20241231"
"창원시 성산구","15","기타","4818 ","325134058 ","20240101","20241231"
"창원시 성산구","15","내구재","6827 ","519215147 ","20240101","20241231"
"창원시 성산구","15","레포츠/문화/취미","171542 ","4199743029 ","20240101","20241231"
"창원시 성산구","15","서비스","52886 ","3272739068 ","20240101","20241231"
"창원시 성산구","15","식생활","1251741 ","20316422659 ","20240101","20241231"
"창원시 성산구","15","여행","5168 ","446175812 ","20240101","20241231"
"창원시 성산구","15","유통","1525511 ","43641997293 ","20240101","20241231"
"창원시 성산구","15","유흥","1720 ","16877999 ","20240101","20241231"
"창원시 성산구","15","의료/미용","674976 ","40620647560 ","20240101","20241231"
"창원시 성산구","15","의생활","54393 ","4199076868 ","20240101","20241231"
"창원시 성산구","15","자동차","242488 ","10670185182 ","20240101","20241231"
"창원시 성산구","15","주거생활","343 ","47381289 ","20240101","20241231"
"창원시 성산구","16","교육","57073 ","6541298999 ","20240101","20241231"
"창원시 성산구","16","기타","5415 ","290701926 ","20240101","20241231"
"창원시 성산구","16","내구재","5840 ","390386566 ","20240101","20241231"
"창원시 성산구","16","레포츠/문화/취미","181220 ","4449258081 ","20240101","20241231"
"창원시 성산구","16","서비스","51371 ","2459401720 ","20240101","20241231"
"창원시 성산구","16","식생활","1156073 ","18592921494 ","20240101","20241231"
"창원시 성산구","16","여행","8581 ","802924359 ","20240101","20241231"
"창원시 성산구","16","유통","1650432 ","43919073585 ","20240101","20241231"
"창원시 성산구","16","유흥","2303 ","15211103 ","20240101","20241231"
"창원시 성산구","16","의료/미용","687964 ","38099158485 ","20240101","20241231"
"창원시 성산구","16","의생활","51912 ","4150608280 ","20240101","20241231"
"창원시 성산구","16","자동차","247711 ","11069762817 ","20240101","20241231"
"창원시 성산구","16","주거생활","631 ","10906443 ","20240101","20241231"
"창원시 성산구","17","교육","54702 ","6717275703 ","20240101","20241231"
"창원시 성산구","17","기타","5106 ","255398903 ","20240101","20241231"
"창원시 성산구","17","내구재","3893 ","409998629 ","20240101","20241231"
"창원시 성산구","17","레포츠/문화/취미","179863 ","4772113564 ","20240101","20241231"
"창원시 성산구","17","서비스","44997 ","1726501988 ","20240101","20241231"
"창원시 성산구","17","식생활","1369993 ","26704126765 ","20240101","20241231"
"창원시 성산구","17","여행","15819 ","1776301522 ","20240101","20241231"
"창원시 성산구","17","유통","1887738 ","43766850164 ","20240101","20241231"
"창원시 성산구","17","유흥","2762 ","18457162 ","20240101","20241231"
"창원시 성산구","17","의료/미용","635339 ","30335804770 ","20240101","20241231"
"창원시 성산구","17","의생활","46450 ","3497094483 ","20240101","20241231"
"창원시 성산구","17","자동차","241871 ","10741802879 ","20240101","20241231"
"창원시 성산구","17","주거생활","384 ","7734750 ","20240101","20241231"
"창원시 성산구","18","교육","50466 ","7445357629 ","20240101","20241231"
"창원시 성산구","18","기타","5154 ","129372790 ","20240101","20241231"
"창원시 성산구","18","내구재","2783 ","255842221 ","20240101","20241231"
"창원시 성산구","18","레포츠/문화/취미","192961 ","5214149513 ","20240101","20241231"
"창원시 성산구","18","서비스","41062 ","1259400411 ","20240101","20241231"
"창원시 성산구","18","식생활","1839424 ","49448148663 ","20240101","20241231"
"창원시 성산구","18","여행","12838 ","1438583756 ","20240101","20241231"
"창원시 성산구","18","유통","1948711 ","40621635195 ","20240101","20241231"
"창원시 성산구","18","유흥","3825 ","64133653 ","20240101","20241231"
"창원시 성산구","18","의료/미용","420864 ","21149641371 ","20240101","20241231"
"창원시 성산구","18","의생활","42015 ","3110711851 ","20240101","20241231"
"창원시 성산구","18","자동차","207724 ","8729794894 ","20240101","20241231"
"창원시 성산구","18","주거생활","130 ","2529815 ","20240101","20241231"
"창원시 성산구","19","교육","38684 ","5510352392 ","20240101","20241231"
"창원시 성산구","19","기타","816 ","29693036 ","20240101","20241231"
"창원시 성산구","19","내구재","1714 ","90027629 ","20240101","20241231"
"창원시 성산구","19","레포츠/문화/취미","201878 ","5066323941 ","20240101","20241231"
"창원시 성산구","19","서비스","34750 ","607211734 ","20240101","20241231"
"창원시 성산구","19","식생활","1945223 ","76215976772 ","20240101","20241231"
"창원시 성산구","19","여행","5819 ","660497670 ","20240101","20241231"
"창원시 성산구","19","유통","1711857 ","33327369664 ","20240101","20241231"
"창원시 성산구","19","유흥","8307 ","204985607 ","20240101","20241231"
"창원시 성산구","19","의료/미용","241110 ","12134491199 ","20240101","20241231"
"창원시 성산구","19","의생활","33242 ","2110841809 ","20240101","20241231"
"창원시 성산구","19","자동차","180946 ","6665970308 ","20240101","20241231"
"창원시 성산구","19","주거생활","185 ","2886292 ","20240101","20241231"
"창원시 성산구","20","교육","32063 ","3929868129 ","20240101","20241231"
"창원시 성산구","20","기타","212 ","37669979 ","20240101","20241231"
"창원시 성산구","20","내구재","624 ","3087594 ","20240101","20241231"
"창원시 성산구","20","레포츠/문화/취미","219130 ","4633603235 ","20240101","20241231"
"창원시 성산구","20","서비스","33633 ","468709232 ","20240101","20241231"
"창원시 성산구","20","식생활","1570446 ","75297112529 ","20240101","20241231"
"창원시 성산구","20","여행","3598 ","314218643 ","20240101","20241231"
"창원시 성산구","20","유통","1540117 ","23530143975 ","20240101","20241231"
"창원시 성산구","20","유흥","16833 ","691015079 ","20240101","20241231"
"창원시 성산구","20","의료/미용","133393 ","5749720048 ","20240101","20241231"
"창원시 성산구","20","의생활","23160 ","1247710315 ","20240101","20241231"
"창원시 성산구","20","자동차","166038 ","5501414928 ","20240101","20241231"
"창원시 성산구","20","주거생활","27 ","539411 ","20240101","20241231"
"창원시 성산구","21","교육","18602 ","2895986648 ","20240101","20241231"
"창원시 성산구","21","기타","110 ","23076765 ","20240101","20241231"
"창원시 성산구","21","내구재","596 ","1763948 ","20240101","20241231"
"창원시 성산구","21","레포츠/문화/취미","196895 ","3306892968 ","20240101","20241231"
"창원시 성산구","21","서비스","33660 ","248613434 ","20240101","20241231"
"창원시 성산구","21","식생활","987848 ","43446980631 ","20240101","20241231"
"창원시 성산구","21","여행","3036 ","274537683 ","20240101","20241231"
"창원시 성산구","21","유통","1276162 ","16390811275 ","20240101","20241231"
"창원시 성산구","21","유흥","28245 ","2555079575 ","20240101","20241231"
"창원시 성산구","21","의료/미용","65017 ","2397134599 ","20240101","20241231"
"창원시 성산구","21","의생활","9116 ","444899657 ","20240101","20241231"
"창원시 성산구","21","자동차","120240 ","4048481508 ","20240101","20241231"
"창원시 성산구","22","교육","4188 ","740757622 ","20240101","20241231"
"창원시 성산구","22","기타","75 ","7729609 ","20240101","20241231"
"창원시 성산구","22","내구재","535 ","1162440 ","20240101","20241231"
"창원시 성산구","22","레포츠/문화/취미","156690 ","1978333996 ","20240101","20241231"
"창원시 성산구","22","서비스","33920 ","154421234 ","20240101","20241231"
"창원시 성산구","22","식생활","570802 ","24461556436 ","20240101","20241231"
"창원시 성산구","22","여행","2988 ","212489164 ","20240101","20241231"
