상권업종대분류명,상권업종중분류명,시군구명,행정동명,경도,위도
소매,철물·건설자재 소매,합천군,합천읍,128.163048014346,35.5679946165617
보건의료,의원,거창군,거창읍,127.915450317052,35.6874272341857
교육,교육 지원,통영시,광도면,128.419139951637,34.8858303798642
보건의료,기타 보건,창녕군,창녕읍,128.495381961477,35.5369333623764
음식,한식,밀양시,삼랑진읍,128.831795701227,35.4286131900208
숙박,일반 숙박,사천시,남양동,128.070793489272,34.9863281856279
과학·기술,기술 서비스,통영시,무전동,128.424878775878,34.8590034910451
음식,중식,함양군,함양읍,127.727892878441,35.5181511547886
음식,비알코올 ,산청군,단성면,127.932762722431,35.3454887395042
음식,구내식당·뷔페,창녕군,영산면,128.485669439537,35.4262404105202
음식,한식,통영시,중앙동,128.422143661304,34.8411265106247
수리·개인,이용·미용,밀양시,하남읍,128.708420356798,35.3746655968609
음식,기타 간이,합천군,초계면,128.270283739907,35.558170338758
예술·스포츠,유원지·오락,함안군,칠원읍,128.516999385972,35.3083402775849
숙박,일반 숙박,함양군,함양읍,127.721189433618,35.5217514858198
소매,식료품 소매,의령군,화정면,128.226656768173,35.2634705750116
숙박,일반 숙박,남해군,창선면,128.026388903498,34.8469941458962
소매,오락용품 소매,함양군,함양읍,127.728160265555,35.5221241944644
수리·개인,이용·미용,밀양시,산외면,128.838665499817,35.5108297663316
음식,한식,밀양시,초동면,128.696982903892,35.3807206289402
소매,철물·건설자재 소매,창녕군,창녕읍,128.497043935801,35.5403373081776
과학·기술,사진 촬영,사천시,벌용동,128.082488829713,34.9387872937169
수리·개인,이용·미용,밀양시,삼문동,128.753819295646,35.4884017295271
음식,한식,거창군,거창읍,127.923984139969,35.6907777442572
음식,한식,밀양시,단장면,128.91093011168,35.525611499882
소매,종합 소매,사천시,향촌동,128.086360634342,34.9344173005224
수리·개인,모터사이클 수리,밀양시,가곡동,128.766363431953,35.4740342782145
음식,기타 간이,밀양시,하남읍,128.707886846448,35.3738891016079
음식,한식,창녕군,창녕읍,128.484022208993,35.5409398776047
수리·개인,자동차 수리·세차,통영시,용남면,128.471252577841,34.8903661761497
음식,구내식당·뷔페,하동군,금남면,127.810354628994,34.9962688095375
소매,가구 소매,사천시,사남면,128.074173321274,35.0638934159905
음식,한식,함양군,수동면,127.786586595922,35.52176633859
음식,한식,의령군,의령읍,128.261798683422,35.3201142793374
소매,가전·통신 소매,의령군,의령읍,128.262229856297,35.3188480106517
소매,종합 소매,남해군,고현면,127.872344888289,34.8975193494533
과학·기술,기술 서비스,통영시,중앙동,128.422523490612,34.8403289157719
소매,종합 소매,함안군,여항면,128.421385158893,35.2016583101139
소매,철물·건설자재 소매,고성군,고성읍,128.324430901181,34.972523737361
음식,기타 간이,거창군,거창읍,127.904590457845,35.6873741439476
음식,한식,사천시,사천읍,128.086359558116,35.0851190459506
음식,한식,통영시,봉평동,128.418315468866,34.8308151514366
숙박,일반 숙박,통영시,도천동,128.40819712646,34.8348714538512
수리·개인,욕탕·신체관리,함양군,안의면,127.814367790095,35.627453920306
소매,종합 소매,고성군,고성읍,128.324377226053,34.9780312895918
음식,주점,하동군,하동읍,127.749638609205,35.0693709956674
수리·개인,이용·미용,사천시,사천읍,128.093963829282,35.0822475882381
소매,기타 생활용품 소매,남해군,이동면,127.953819655318,34.8011375510318
음식,비알코올 ,산청군,신안면,127.934094356616,35.3503183919102
소매,연료 소매,통영시,도천동,128.394450811796,34.8403656108923
소매,종합 소매,사천시,사천읍,128.086134493455,35.0830300101679
소매,연료 소매,사천시,선구동,128.076592107097,34.9540812930806
음식,한식,통영시,무전동,128.425613472406,34.8603919045749
소매,가전·통신 소매,밀양시,내이동,128.746832250769,35.4990287979269
소매,종합 소매,함안군,군북면,128.301526214916,35.2911321845702
수리·개인,자동차 수리·세차,합천군,합천읍,128.160526164288,35.5613948169071
소매,종합 소매,남해군,남해읍,127.891785293215,34.8204827124592
음식,서양식,고성군,고성읍,128.333501862055,34.9457818752718
소매,섬유·의복·신발 소매,통영시,중앙동,128.424282004494,34.8459505304414
수리·개인,욕탕·신체관리,밀양시,가곡동,128.763364803388,35.4784758594204
음식,한식,함양군,함양읍,127.726709989548,35.5190054924354
시설관리·임대,청소·방제,통영시,도천동,128.393636842958,34.8407174401543
소매,식료품 소매,밀양시,산내면,128.892403768939,35.5684645904315
예술·스포츠,유원지·오락,밀양시,상남면,128.759405664411,35.466665211436
소매,연료 소매,창녕군,영산면,128.495689656888,35.4286581284719
수리·개인,이용·미용,창녕군,창녕읍,128.491951366713,35.54220283742
소매,철물·건설자재 소매,밀양시,삼랑진읍,128.816069799513,35.4117916293521
부동산,부동산 서비스,함안군,가야읍,128.403530345867,35.2793746745098
음식,주점,함안군,가야읍,128.406350346397,35.2778368295756
음식,기타 간이,거창군,가조면,128.021758530324,35.6919882608499
보건의료,의원,남해군,남해읍,127.893121382607,34.8399605377922
숙박,일반 숙박,통영시,욕지면,128.265120475367,34.6324063137062
음식,한식,거창군,거창읍,127.912047334252,35.6854432905018
음식,기타 간이,함안군,가야읍,128.400620701554,35.2757132710939
음식,한식,고성군,고성읍,128.324956891066,34.9766279445085
음식,한식,산청군,시천면,127.837542849872,35.2771190700648
소매,종합 소매,하동군,하동읍,127.752876238979,35.0721361011537
교육,기타 교육,사천시,정동면,128.160297979946,35.0325545687989
과학·기술,기술 서비스,함안군,함안면,128.423488301179,35.2372152200305
숙박,일반 숙박,산청군,신안면,127.969502617815,35.303037187543
수리·개인,이용·미용,통영시,중앙동,128.425973071187,34.8463813673034
시설관리·임대,시설관리,사천시,동서동,128.070481700845,34.9278432840409
숙박,일반 숙박,거창군,북상면,127.809188422389,35.7748611851666
음식,한식,사천시,벌용동,128.083538798332,34.9353979194608
소매,종합 소매,사천시,향촌동,128.094984595664,34.9335466987388
음식,주점,통영시,정량동,128.431039213103,34.8459973856852
소매,의약·화장품 소매,밀양시,삼랑진읍,128.837874248574,35.3971511303919
과학·기술,법무관련 ,합천군,합천읍,128.163431197092,35.566269553875
소매,시계·귀금속 소매,남해군,남해읍,127.894069066344,34.8376190298749
수리·개인,자동차 수리·세차,거창군,거창읍,127.917670284439,35.6825616394495
음식,한식,고성군,회화면,128.371688958802,35.061704635578
소매,종합 소매,통영시,봉평동,128.432536997705,34.8289630385229
음식,중식,거창군,거창읍,127.908063307248,35.6828597988855
음식,한식,사천시,사천읍,128.089009962733,35.0840587583202
숙박,일반 숙박,남해군,상주면,127.983357843192,34.7192831905561
수리·개인,세탁,거창군,거창읍,127.922709980953,35.6942933506285
음식,중식,사천시,사천읍,128.086612494693,35.0835214511662
수리·개인,이용·미용,밀양시,내일동,128.75317104362,35.4915292062761
보건의료,의원,합천군,합천읍,128.162685886316,35.5681242833585
소매,음료 소매,통영시,북신동,128.423668469917,34.8553944126161
부동산,부동산 서비스,창녕군,창녕읍,128.502667575057,35.5255777514595
소매,식료품 소매,통영시,무전동,128.431327838996,34.8569809230811
소매,종합 소매,하동군,하동읍,127.753591594172,35.07123932567
부동산,부동산 서비스,사천시,사천읍,128.085893079842,35.0797063165239
음식,한식,거창군,거창읍,127.914683442052,35.6860541605304
소매,섬유·의복·신발 소매,통영시,중앙동,128.422768231063,34.8437510295134
소매,철물·건설자재 소매,통영시,광도면,128.421245240285,34.8778743032786
음식,한식,고성군,고성읍,128.326548653653,34.9782329091094
소매,섬유·의복·신발 소매,거창군,거창읍,127.912388084154,35.6872341841533
음식,한식,창녕군,부곡면,128.60953956835,35.4158838925414
음식,한식,창녕군,남지읍,128.481305202771,35.3893258753297
과학·기술,회계·세무,통영시,무전동,128.428402993295,34.8591964799841
음식,기타 간이,하동군,옥종면,127.879781259781,35.1804237751459
수리·개인,이용·미용,밀양시,무안면,128.651547138459,35.4696766281532
소매,기타 상품 소매,거창군,거창읍,127.909279128674,35.6829227214439
음식,비알코올 ,의령군,의령읍,128.262909896901,35.3180297723712
음식,한식,창녕군,창녕읍,128.488480562454,35.5417410628647
소매,철물·건설자재 소매,함양군,마천면,127.664912865519,35.3963351851118
음식,비알코올 ,창녕군,남지읍,128.482941006898,35.3909099839355
수리·개인,이용·미용,남해군,남해읍,127.893693479791,34.8382707757372
소매,의약·화장품 소매,사천시,사천읍,128.08629347785,35.0834431911728
과학·기술,수의,통영시,무전동,128.422422848907,34.861159331722
음식,한식,합천군,초계면,128.267660198664,35.5589549865643
음식,중식,고성군,고성읍,128.320727003578,34.9689318243073
음식,한식,고성군,고성읍,128.326156167243,34.97562341697
과학·기술,기술 서비스,밀양시,내이동,128.74498026822,35.5030748292143
소매,종합 소매,사천시,곤명면,127.939157281665,35.1113062932216
수리·개인,자동차 수리·세차,사천시,사남면,128.074400924293,35.0645313368888
음식,기타 간이,거창군,거창읍,127.912577059927,35.6863675574524
음식,한식,밀양시,교동,128.760485475816,35.513645502982
과학·기술,기술 서비스,하동군,하동읍,127.749822417482,35.0678916506888
수리·개인,이용·미용,밀양시,삼문동,128.74683152396,35.4816902472517
음식,비알코올 ,통영시,명정동,128.418338701959,34.8455513117984
소매,기타 생활용품 소매,사천시,사남면,128.074490383899,35.0646657423009
숙박,일반 숙박,사천시,용현면,128.063624299868,35.0289699788676
수리·개인,이용·미용,거창군,거창읍,127.913027787652,35.6861748784946
소매,자동차 부품 소매,함안군,칠서면,128.509878163862,35.3422165447229
소매,종합 소매,밀양시,삼문동,128.749678684744,35.4854609511765
음식,기타 간이,사천시,벌용동,128.085493599976,34.9392201622459
음식,한식,사천시,사남면,128.072353099629,35.0613407612617
수리·개인,장례식장 ,합천군,합천읍,128.147132408507,35.5649837756894
교육,기타 교육,함안군,가야읍,128.404654259565,35.2776312254492
소매,가전·통신 소매,통영시,중앙동,128.423270261685,34.8449709357125
수리·개인,이용·미용,사천시,사천읍,128.096758383518,35.0821412255865
음식,한식,통영시,광도면,128.420118035053,34.8873691987371
음식,한식,하동군,고전면,127.795892849367,34.9993299400247
숙박,기타 숙박,사천시,서포면,127.949898004036,34.9770770108835
수리·개인,이용·미용,사천시,서포면,127.977187494396,35.0065866274669
숙박,일반 숙박,통영시,산양읍,128.431841900835,34.7989034443821
음식,한식,하동군,금남면,127.859492219852,34.9491506580581
숙박,일반 숙박,남해군,이동면,127.927302641555,34.7819629824664
보건의료,의원,합천군,합천읍,128.162819325924,35.566672002674
소매,기타 생활용품 소매,통영시,광도면,128.411852842783,34.9470234329735
보건의료,의원,사천시,벌용동,128.086346995908,34.9408529652114
교육,일반 교육,사천시,정동면,128.086837708907,35.0773544314079
음식,한식,함안군,가야읍,128.407180848295,35.2743843914673
시설관리·임대,산업용품 대여,산청군,단성면,127.95317510632,35.2973536182662
음식,한식,고성군,동해면,128.459863039604,35.0494183905558
수리·개인,이용·미용,하동군,하동읍,127.748624582104,35.0651769815738
숙박,일반 숙박,통영시,사량면,128.181338846114,34.8548715425926
음식,주점,함양군,함양읍,127.728895399746,35.5241746760332
음식,기타 간이,통영시,북신동,128.428075948515,34.8560908133669
수리·개인,자동차 수리·세차,함안군,칠서면,128.494519591807,35.3366305583258
예술·스포츠,유원지·오락,창녕군,부곡면,128.588365771641,35.4392441468094
소매,연료 소매,거창군,마리면,127.862670843319,35.6774887283742
소매,의약·화장품 소매,하동군,옥종면,127.879378501936,35.1807421623332
음식,한식,함안군,칠서면,128.499453485447,35.3720958483802
소매,식료품 소매,함양군,백전면,127.606907804875,35.5522943546567
음식,한식,함양군,마천면,127.685811839279,35.4062498375825
