"시군구명","연월","분류","성별","연령대","매출건수(건)","매출합계(원)","집계시작일","집계종료일"
"김해시","202401","기타","여성","60대","1378","54745990","20240101","20241231"
"김해시","202401","기타","여성","70대이상","212","6003084","20240101","20241231"
"김해시","202401","내구재","남성","20대","3139","5219054","20240101","20241231"
"김해시","202401","내구재","남성","20대미만","75","80946","20240101","20241231"
"김해시","202401","내구재","남성","30대","1090","42295853","20240101","20241231"
"김해시","202401","내구재","남성","40대","706","136600960","20240101","20241231"
"김해시","202401","내구재","남성","50대","877","36474435","20240101","20241231"
"김해시","202401","내구재","남성","60대","624","21697190","20240101","20241231"
"김해시","202401","내구재","남성","70대이상","27","2467","20240101","20241231"
"김해시","202401","내구재","여성","20대","1350","34949760","20240101","20241231"
"김해시","202401","내구재","여성","20대미만","21","14873","20240101","20241231"
"김해시","202401","내구재","여성","30대","596","63943454","20240101","20241231"
"김해시","202401","내구재","여성","40대","1090","50961618","20240101","20241231"
"김해시","202401","내구재","여성","50대","727","44909047","20240101","20241231"
"김해시","202401","내구재","여성","60대","158","36278615","20240101","20241231"
"김해시","202401","내구재","여성","70대이상","103","15145031","20240101","20241231"
"김해시","202401","레포츠/문화/취미","남성","20대","185751","1141681905","20240101","20241231"
"김해시","202401","레포츠/문화/취미","남성","20대미만","36299","141797807","20240101","20241231"
"김해시","202401","레포츠/문화/취미","남성","30대","29376","436169479","20240101","20241231"
"김해시","202401","레포츠/문화/취미","남성","40대","26696","877629095","20240101","20241231"
"김해시","202401","레포츠/문화/취미","남성","50대","22008","1145624983","20240101","20241231"
"김해시","202401","레포츠/문화/취미","남성","60대","5058","392129404","20240101","20241231"
"김해시","202401","레포츠/문화/취미","남성","70대이상","507","52339411","20240101","20241231"
"김해시","202401","레포츠/문화/취미","여성","20대","12515","96583619","20240101","20241231"
"김해시","202401","레포츠/문화/취미","여성","20대미만","2831","13056203","20240101","20241231"
"김해시","202401","레포츠/문화/취미","여성","30대","5648","120852639","20240101","20241231"
"김해시","202401","레포츠/문화/취미","여성","40대","9746","283087951","20240101","20241231"
"김해시","202401","레포츠/문화/취미","여성","50대","6923","349870069","20240101","20241231"
"김해시","202401","레포츠/문화/취미","여성","60대","1247","107778650","20240101","20241231"
"김해시","202401","레포츠/문화/취미","여성","70대이상","199","10072653","20240101","20241231"
"김해시","202401","서비스","남성","20대","31926","155754078","20240101","20241231"
"김해시","202401","서비스","남성","20대미만","2186","9580466","20240101","20241231"
"김해시","202401","서비스","남성","30대","4414","57694311","20240101","20241231"
"김해시","202401","서비스","남성","40대","4064","140911302","20240101","20241231"
"김해시","202401","서비스","남성","50대","4613","78052022","20240101","20241231"
"김해시","202401","서비스","남성","60대","2509","52217752","20240101","20241231"
"김해시","202401","서비스","남성","70대이상","528","199452","20240101","20241231"
"김해시","202401","서비스","여성","20대","5675","12271899","20240101","20241231"
"김해시","202401","서비스","여성","20대미만","247","1061686","20240101","20241231"
"김해시","202401","서비스","여성","30대","3077","20341330","20240101","20241231"
"김해시","202401","서비스","여성","40대","4777","105913228","20240101","20241231"
"김해시","202401","서비스","여성","50대","3646","38954421","20240101","20241231"
"김해시","202401","서비스","여성","60대","356","2439068","20240101","20241231"
"김해시","202401","서비스","여성","70대이상","27","246881","20240101","20241231"
"김해시","202401","식생활","남성","20대","378204","7454227930","20240101","20241231"
"김해시","202401","식생활","남성","20대미만","25771","478778972","20240101","20241231"
"김해시","202401","식생활","남성","30대","357005","7681075243","20240101","20241231"
"김해시","202401","식생활","남성","40대","431679","10486641563","20240101","20241231"
"김해시","202401","식생활","남성","50대","399733","10340466950","20240101","20241231"
"김해시","202401","식생활","남성","60대","148232","4034240329","20240101","20241231"
"김해시","202401","식생활","남성","70대이상","22481","662417944","20240101","20241231"
"김해시","202401","식생활","여성","20대","163968","2985138005","20240101","20241231"
"김해시","202401","식생활","여성","20대미만","14078","164158944","20240101","20241231"
"김해시","202401","식생활","여성","30대","219040","3912714942","20240101","20241231"
"김해시","202401","식생활","여성","40대","316388","6251183201","20240101","20241231"
"김해시","202401","식생활","여성","50대","260302","5705677183","20240101","20241231"
"김해시","202401","식생활","여성","60대","84010","2076502255","20240101","20241231"
"김해시","202401","식생활","여성","70대이상","14681","366288417","20240101","20241231"
"김해시","202401","여행","남성","20대","1117","35712817","20240101","20241231"
"김해시","202401","여행","남성","20대미만","82","2021933","20240101","20241231"
"김해시","202401","여행","남성","30대","576","17820425","20240101","20241231"
"김해시","202401","여행","남성","40대","1021","45731323","20240101","20241231"
"김해시","202401","여행","남성","50대","1453","80849897","20240101","20241231"
"김해시","202401","여행","남성","60대","151","5066484","20240101","20241231"
"김해시","202401","여행","여성","20대","62","2706648","20240101","20241231"
"김해시","202401","여행","여성","30대","137","1924606","20240101","20241231"
"김해시","202401","여행","여성","40대","110","2131597","20240101","20241231"
"김해시","202401","여행","여성","50대","62","2148732","20240101","20241231"
"김해시","202401","여행","여성","60대","34","7505141","20240101","20241231"
"김해시","202401","유통","남성","20대","557210","4512716655","20240101","20241231"
"김해시","202401","유통","남성","20대미만","52920","257399520","20240101","20241231"
"김해시","202401","유통","남성","30대","470576","6384925771","20240101","20241231"
"김해시","202401","유통","남성","40대","507224","8734977594","20240101","20241231"
"김해시","202401","유통","남성","50대","432611","8048235264","20240101","20241231"
"김해시","202401","유통","남성","60대","168506","3602676422","20240101","20241231"
"김해시","202401","유통","남성","70대이상","31693","836560795","20240101","20241231"
"김해시","202401","유통","여성","20대","171926","1946292940","20240101","20241231"
"김해시","202401","유통","여성","20대미만","20836","99979781","20240101","20241231"
"김해시","202401","유통","여성","30대","216594","3726676080","20240101","20241231"
"김해시","202401","유통","여성","40대","285579","6051695394","20240101","20241231"
"김해시","202401","유통","여성","50대","255380","6413601851","20240101","20241231"
"김해시","202401","유통","여성","60대","112906","3432706367","20240101","20241231"
"김해시","202401","유통","여성","70대이상","25668","681164633","20240101","20241231"
"김해시","202401","유흥","남성","20대","14414","321925291","20240101","20241231"
"김해시","202401","유흥","남성","20대미만","3557","23821796","20240101","20241231"
"김해시","202401","유흥","남성","30대","2371","145172036","20240101","20241231"
"김해시","202401","유흥","남성","40대","2152","315226868","20240101","20241231"
"김해시","202401","유흥","남성","50대","2015","350135709","20240101","20241231"
"김해시","202401","유흥","남성","60대","356","56854010","20240101","20241231"
"김해시","202401","유흥","남성","70대이상","82","6442769","20240101","20241231"
