"시군구명","연월","분류","유입지","매출건수(건)","매출합계(원)","집계시작일","집계종료일"
"거창군","202412","유통","전북","117 ","550651 ","20240101","20241231"
"거창군","202412","유통","충남","158 ","2086703 ","20240101","20241231"
"거창군","202412","유흥","경기","21 ","3838245 ","20240101","20241231"
"거창군","202412","유흥","경남","1069 ","218375661 ","20240101","20241231"
"거창군","202412","유흥","대구","21 ","342700 ","20240101","20241231"
"거창군","202412","의료/미용","경기","89 ","2433653 ","20240101","20241231"
"거창군","202412","의료/미용","경남","58615 ","1748583653 ","20240101","20241231"
"거창군","202412","의료/미용","경북","27 ","270733 ","20240101","20241231"
"거창군","202412","의료/미용","대구","2337 ","69035093 ","20240101","20241231"
"거창군","202412","의료/미용","대전","21 ","10765661 ","20240101","20241231"
"거창군","202412","의료/미용","부산","123 ","1444140 ","20240101","20241231"
"거창군","202412","의료/미용","서울","82 ","11433379 ","20240101","20241231"
"거창군","202412","의료/미용","울산","89 ","15065387 ","20240101","20241231"
"거창군","202412","의료/미용","충남","21 ","65113 ","20240101","20241231"
"거창군","202412","의생활","경남","2735 ","342056957 ","20240101","20241231"
"거창군","202412","의생활","대구","21 ","956628 ","20240101","20241231"
"거창군","202412","자동차","경기","21 ","959561 ","20240101","20241231"
"거창군","202412","자동차","경남","38266 ","2512711158 ","20240101","20241231"
"거창군","202412","자동차","대구","322 ","12333790 ","20240101","20241231"
"거창군","202412","자동차","대전","21 ","1171830 ","20240101","20241231"
"거창군","202412","자동차","부산","89 ","4274023 ","20240101","20241231"
"거창군","202412","자동차","서울","21 ","891021 ","20240101","20241231"
"거창군","202412","자동차","인천","21 ","882104 ","20240101","20241231"
"거창군","202412","주거생활","경기","41 ","4059630 ","20240101","20241231"
"거창군","202412","주거생활","경남","3715 ","189574517 ","20240101","20241231"
"거창군","202412","주거생활","대구","21 ","845648 ","20240101","20241231"
"거창군","202412","주거생활","부산","62 ","5510624 ","20240101","20241231"
"거창군","202412","주거생활","전북","21 ","575737 ","20240101","20241231"
"합천군","202401","교육","경남","69 ","673749 ","20240101","20241231"
"합천군","202401","기타","대구","21 ","75394 ","20240101","20241231"
"합천군","202401","레포츠/문화/취미","강원","27 ","726525 ","20240101","20241231"
"합천군","202401","레포츠/문화/취미","경기","27 ","41124 ","20240101","20241231"
"합천군","202401","레포츠/문화/취미","경남","617 ","8899931 ","20240101","20241231"
"합천군","202401","레포츠/문화/취미","경북","130 ","692255 ","20240101","20241231"
"합천군","202401","레포츠/문화/취미","광주","21 ","82248 ","20240101","20241231"
"합천군","202401","레포츠/문화/취미","대구","870 ","4482522 ","20240101","20241231"
"합천군","202401","레포츠/문화/취미","부산","48 ","548321 ","20240101","20241231"
"합천군","202401","레포츠/문화/취미","서울","82 ","213160 ","20240101","20241231"
"합천군","202401","레포츠/문화/취미","인천","27 ","89102 ","20240101","20241231"
"합천군","202401","레포츠/문화/취미","전북","27 ","118574 ","20240101","20241231"
"합천군","202401","레포츠/문화/취미","제주","21 ","68540 ","20240101","20241231"
"합천군","202401","레포츠/문화/취미","충북","27 ","65113 ","20240101","20241231"
"합천군","202401","서비스","경기","69 ","3752570 ","20240101","20241231"
"합천군","202401","서비스","경남","164 ","20061686 ","20240101","20241231"
"합천군","202401","서비스","경북","96 ","5126799 ","20240101","20241231"
"합천군","202401","서비스","대구","240 ","26843729 ","20240101","20241231"
"합천군","202401","서비스","부산","89 ","10387252 ","20240101","20241231"
"합천군","202401","서비스","서울","21 ","904729 ","20240101","20241231"
"합천군","202401","서비스","세종","21 ","260452 ","20240101","20241231"
"합천군","202401","서비스","울산","21 ","8348184 ","20240101","20241231"
"합천군","202401","서비스","전남","21 ","757368 ","20240101","20241231"
"합천군","202401","식생활","강원","21 ","157642 ","20240101","20241231"
"합천군","202401","식생활","경기","946 ","26008910 ","20240101","20241231"
"합천군","202401","식생활","경남","21679 ","816536779 ","20240101","20241231"
"합천군","202401","식생활","경북","130 ","1988348 ","20240101","20241231"
"합천군","202401","식생활","대구","2303 ","66477656 ","20240101","20241231"
"합천군","202401","식생활","대전","27 ","314599 ","20240101","20241231"
"합천군","202401","식생활","부산","459 ","42219534 ","20240101","20241231"
"합천군","202401","식생활","서울","589 ","37988143 ","20240101","20241231"
"합천군","202401","식생활","울산","41 ","1533242 ","20240101","20241231"
"합천군","202401","식생활","인천","21 ","459219 ","20240101","20241231"
"합천군","202401","식생활","전남","21 ","178890 ","20240101","20241231"
"합천군","202401","식생활","충남","55 ","454421 ","20240101","20241231"
"합천군","202401","식생활","충북","21 ","68540 ","20240101","20241231"
"합천군","202401","여행","경기","21 ","2330363 ","20240101","20241231"
"합천군","202401","여행","경남","41 ","3440713 ","20240101","20241231"
"합천군","202401","여행","경북","21 ","342700 ","20240101","20241231"
"합천군","202401","여행","서울","144 ","37011652 ","20240101","20241231"
"합천군","202401","유통","강원","281 ","1214873 ","20240101","20241231"
